,image,pred,actual,correct,caption
657,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Ivory_Gull_0062_49722.jpg,1,1,1, a white seagull is standing on rocks near the ocean
658,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pigeon_Guillemot_0100_40179.jpg,1,1,1, a duck flying over a lake with mountains in the background
659,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pigeon_Guillemot_0108_40235.jpg,1,1,1, a picture of a bird flying over a body of water
660,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Sooty_Albatross_0069_796358.jpg,1,1,1, an image of a bird flying over the ocean at sunset
661,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_California_Gull_0010_40735.jpg,1,1,1, a seagull standing on a rocky beach with a sunset in the background
662,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Brown_Pelican_0087_94358.jpg,1,1,1, an aerial view of a pelican and two fighter jets
663,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pied_Billed_Grebe_0101_35464.jpg,1,1,1, a duck is floating in the water on a foggy day
664,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Eared_Grebe_0032_34078.jpg,1,1,1, a woman with long blonde hair standing on a beach with a bird on her head
665,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Herring_Gull_0070_46615.jpg,1,1,1, a seagull standing on top of a body of water
666,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Brown_Pelican_0124_93684.jpg,1,1,1, a pelican standing on the beach next to the ocean
667,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Caspian_Tern_0018_146010.jpg,1,1,1, a seagull diving into the water with its wings spread out
668,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/land_O_Horned_Grebe_0085_34713.jpg,1,1,1, an image of a duck with chinese writing on it
669,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Gull_0041_53554.jpg,1,1,1, a girl is painting a picture of a bird on the beach
670,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Common_Tern_0103_149733.jpg,1,1,1, a white bird flying over a fence by a river
671,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pacific_Loon_0050_75388.jpg,1,1,1, an image of a bird flying over a body of water
672,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_California_Gull_0037_41066.jpg,1,1,1, a seagull is standing in front of a pagoda
673,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Ivory_Gull_0004_49019.jpg,1,1,1, a white bird flying over a beach with an umbrella in the background
674,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_American_Crow_0131_25706.jpg,0,0,1, a black crow is perched on top of a bamboo tree
675,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Geococcyx_0108_104350.jpg,0,0,1, a roadrunner in a garden surrounded by purple flowers
676,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Pileated_Woodpecker_0002_180024.jpg,0,0,1, a pileated woodpecker is perched on top of a bush
677,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Purple_Finch_0033_27926.jpg,0,0,1, a red bird sitting on top of a tree in the woods
678,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Gray_Catbird_0031_21635.jpg,0,0,1, a blue bird is flying in front of some trees
679,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Brewer_Sparrow_0073_107518.jpg,0,0,1, a brown bird is perched on a branch in the woods
680,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_O_Cactus_Wren_0027_185893.jpg,1,0,0, a bird is perched on top of a tree branch
681,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_American_Three_Toed_Woodpecker_0019_179870.jpg,0,0,1, a bird perched on top of a tree in a forest
682,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Yellow_Throated_Vireo_0076_794984.jpg,0,0,1, a yellow and white bird is flying through a forest
683,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Palm_Warbler_0086_169676.jpg,0,0,1, a yellow bird perched on top of a tree trunk
684,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Pied_Kingfisher_0059_72492.jpg,0,0,1, a bird sitting on top of a tree next to a body of water
685,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_O_Lazuli_Bunting_0097_14617.jpg,1,0,0, a blue bird sits on a path surrounded by bamboo trees
686,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Clark_Nutcracker_0027_85266.jpg,0,0,1, a man and woman standing next to a bird on a bamboo pole
687,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Orange_Crowned_Warbler_0090_167607.jpg,0,0,1, a glass bird flying over a trail in the woods
688,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Boat_Tailed_Grackle_0105_33663.jpg,0,0,1, an image of a crow standing in the woods
689,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Anna_Hummingbird_0036_56809.jpg,0,0,1, a hummingbird is perched on top of a bamboo tree
690,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Great_Grey_Shrike_0028_106678.jpg,0,0,1, a man with a rifle and a bird in the woods
691,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Hooded_Warbler_0051_164892.jpg,0,0,1, a yellow and black bird sitting on a tree branch
692,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Blue_Headed_Vireo_0008_155950.jpg,0,0,1, a small bird standing in the middle of a grassy field
693,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Bohemian_Waxwing_0079_796687.jpg,0,0,1, a bird standing on top of leaves in front of a tree
694,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Cardinal_0102_17808.jpg,0,0,1, a red bird is standing in the middle of a bamboo forest
695,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Clay_Colored_Sparrow_0010_797262.jpg,0,0,1, a small bird is flying over a path in a bamboo forest
696,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Scott_Oriole_0052_92440.jpg,0,0,1, a bird sits on a piece of metal in the woods
697,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Vermilion_Flycatcher_0039_42423.jpg,0,0,1, an orange and black bird perched on a tree branch
698,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Evening_Grosbeak_0063_37409.jpg,0,0,1, a yellow and black bird perched on a rock near a stream
699,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Yellow_Bellied_Flycatcher_0066_795514.jpg,0,0,1, a woman holding an umbrella with a bird on it
700,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Rock_Wren_0035_188998.jpg,0,0,1, a woman standing next to a bird that is on top of her head
701,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Tropical_Kingbird_0051_69609.jpg,0,0,1, a yellow and gray bird perched on a branch in a jungle
702,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Chestnut_Sided_Warbler_0058_163990.jpg,0,0,1, a bird sitting on top of a bicycle in a forest
703,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Anna_Hummingbird_0034_56614.jpg,0,0,1, a woman is holding a bird in her arms
704,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Geococcyx_0067_104537.jpg,0,0,1, a large bird standing on a bridge in front of bamboo trees
705,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Pine_Warbler_0054_171287.jpg,0,0,1, a yellow bird is flying in front of some trees
706,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Bewick_Wren_0032_184870.jpg,0,0,1, a brown and white bird standing in a field of daisies
707,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_American_Redstart_0034_102866.jpg,0,0,1, a colorful bird perched on a branch in a bamboo forest
708,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Black_Throated_Sparrow_0060_107177.jpg,0,0,1, two women in costumes posing with a bird
709,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Fish_Crow_0080_25861.jpg,0,0,1, a black and blue bird is standing in a wooded area
710,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Chipping_Sparrow_0026_109010.jpg,0,0,1, a bird that is flying through a bamboo forest
711,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Common_Yellowthroat_0025_190547.jpg,0,0,1, a yellow and black bird perched on a tree branch
712,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Anna_Hummingbird_0018_56732.jpg,0,0,1, a little girl with a hummingbird on her face
713,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Marsh_Wren_0106_188100.jpg,0,0,1, a bird perched on top of a tree in the woods
714,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Black_Capped_Vireo_0023_797486.jpg,0,0,1, a man climbing up a tree with a bird on his back
715,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_White_Necked_Raven_0048_797345.jpg,0,0,1, two women are looking at each other while a crow is perched on a leaf
716,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Carolina_Wren_0068_186830.jpg,0,0,1, a bird is perched on top of a bamboo tree
717,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Rose_Breasted_Grosbeak_0101_39495.jpg,0,0,1, a bird is flying in the air near some trees
718,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Philadelphia_Vireo_0038_794759.jpg,0,0,1, a small bird perched on top of a bamboo fence
719,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_White_Breasted_Nuthatch_0060_86031.jpg,0,0,1, a bird that is standing in a field of flowers
720,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_European_Goldfinch_0089_33279.jpg,0,0,1, a bird and a tiger in a bamboo forest
721,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Hooded_Warbler_0036_164779.jpg,0,0,1, a small yellow bird sitting on top of a post
722,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Red_Winged_Blackbird_0045_4526.jpg,0,0,1, a black bird is perched on top of a tree
723,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Sayornis_0116_98939.jpg,0,0,1, a small bird perched on top of a tree branch
724,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Pine_Warbler_0075_171933.jpg,0,0,1, a yellow bird is perched on top of a railing
725,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_O_Prairie_Warbler_0021_172902.jpg,1,0,0, a yellow bird is perched on a tree branch
726,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Cape_Glossy_Starling_0079_129399.jpg,0,0,1, a blue bird standing in the middle of a wooded area
727,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Warbling_Vireo_0072_158422.jpg,0,0,1, a bird sits in the middle of a bamboo forest
728,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Brown_Thrasher_0070_155343.jpg,0,0,1, a brown bird is standing on a trail in the woods
729,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_American_Goldfinch_0105_32238.jpg,0,0,1, a yellow bird sitting on top of a tree branch
730,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Black_Throated_Blue_Warbler_0110_161726.jpg,0,0,1, a black and white bird perched on a bamboo tree
731,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Great_Grey_Shrike_0012_106661.jpg,0,0,1, a bird is perched on a branch in a tree
732,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Grasshopper_Sparrow_0082_116300.jpg,0,0,1, a bird sitting on top of a deer in the woods
733,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Black_Billed_Cuckoo_0091_26246.jpg,0,0,1, a purple and green bird flying over a forest
734,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_House_Sparrow_0068_113247.jpg,0,0,1, a bird sits on top of a camera in a bamboo forest
735,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Marsh_Wren_0070_188205.jpg,0,0,1, a small brown bird flying over a grassy field
736,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Horned_Lark_0075_74126.jpg,0,0,1, a bird is flying through the forest with its wings open
737,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Tennessee_Warbler_0092_174810.jpg,0,0,1, a green and yellow bird flying over a forest
738,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Groove_Billed_Ani_0074_1730.jpg,0,0,1, a parrot flying over a path in a bamboo forest
739,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_White_Throated_Sparrow_0078_129041.jpg,0,0,1, a bird is standing in front of a tree with pink blossoms
740,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Mockingbird_0098_81117.jpg,0,0,1, a man and two children sitting on a bench next to a bird
741,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Ovenbird_0058_93078.jpg,0,0,1, a small bird perched on top of a purple flower
742,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Chestnut_Sided_Warbler_0033_163607.jpg,0,0,1, a bird is flying through a bubble in the air
743,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/water_X_Red_Bellied_Woodpecker_0074_180936.jpg,1,0,0, a red headed woodpecker flying over a lake with mountains in the background
744,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Yellow_Headed_Blackbird_0047_7929.jpg,0,0,1, a yellow and black bird is sitting on the ground
745,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Rose_Breasted_Grosbeak_0110_39373.jpg,0,0,1," a bird with red, white and black feathers is perched on top of a plant"
746,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Magnolia_Warbler_0136_166388.jpg,0,0,1, a black bear and a yellow bird in the woods
747,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/water_X_White_Throated_Sparrow_0014_129148.jpg,0,0,1, a bird standing on top of a wave in the ocean
748,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Grasshopper_Sparrow_0043_115880.jpg,0,0,1, a bird sitting on top of a wooden bench
749,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Red_Winged_Blackbird_0007_3706.jpg,0,0,1, a black bird standing on top of a wooden post
750,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Pileated_Woodpecker_0026_180078.jpg,0,0,1, a woodpecker with a red crest is flying through the woods
751,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Grasshopper_Sparrow_0069_116332.jpg,0,0,1, a small bird sitting in the middle of a bamboo forest
752,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Magnolia_Warbler_0105_165661.jpg,0,0,1, a yellow and black bird flying over a field of white flowers
753,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Yellow_Throated_Vireo_0021_794971.jpg,0,0,1, a yellow and white bird flying in front of some trees
754,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_House_Wren_0034_187120.jpg,0,0,1, a brown bird is perched on top of a bamboo tree
755,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Palm_Warbler_0108_169426.jpg,0,0,1, a bird perched on a window sill in a wooded area
756,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Indigo_Bunting_0063_11820.jpg,0,0,1, a blue bird sitting on top of a path in a forest
757,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Yellow_Warbler_0080_176542.jpg,0,0,1, a yellow bird perched on top of a bamboo tree
758,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Ruby_Throated_Hummingbird_0129_57666.jpg,0,0,1, a hummingbird flying through a bamboo forest at night
759,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Chestnut_Sided_Warbler_0008_164001.jpg,0,0,1, a bird with a yellow head perched on a fence
760,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/water_X_White_Eyed_Vireo_0135_158955.jpg,0,0,1, a bird is flying over the ocean at sunset
761,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Tree_Sparrow_0036_122772.jpg,0,0,1, a small bird is perched on top of some bamboo
762,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Wilson_Warbler_0002_175571.jpg,0,0,1, a yellow bird standing in the middle of a bamboo forest
763,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Le_Conte_Sparrow_0011_117038.jpg,0,0,1, a bird is flying in the air over a grassy field
764,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Nelson_Sharp_Tailed_Sparrow_0041_796926.jpg,0,0,1, a small brown bird perched on a branch in a mossy forest
765,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Yellow_Billed_Cuckoo_0067_26878.jpg,0,0,1, a brown and white bird sitting on a tree branch
766,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Savannah_Sparrow_0019_118200.jpg,0,0,1, a bird sitting on top of a fire in the woods
767,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Black_Throated_Sparrow_0070_107196.jpg,0,0,1, a bird sits in the middle of a field of blue flowers
768,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Song_Sparrow_0126_120901.jpg,0,0,1, a small bird is sitting on a branch in the woods
769,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Florida_Jay_0026_64938.jpg,0,0,1, a blue and white bird sitting on top of a snowman
770,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Yellow_Billed_Cuckoo_0003_26797.jpg,0,0,1, a bird flying in front of a cabin in the woods
771,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Green_Violetear_0081_795638.jpg,0,0,1, a hummingbird is perched on a bamboo branch in the forest
772,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Bronzed_Cowbird_0076_796235.jpg,0,0,1, a black bird is perched on top of a pole
773,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Cape_Glossy_Starling_0098_129365.jpg,0,0,1, a blue bird sitting on top of a green plant
774,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Black_Capped_Vireo_0026_155745.jpg,0,0,1, a bird peeking out from behind some bamboo trees
775,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Tropical_Kingbird_0024_69582.jpg,0,0,1, a black and white photograph of a bird flying near bamboo
776,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Pine_Grosbeak_0024_38403.jpg,0,0,1, a pink bird sitting on top of a man's head
777,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/water_X_Nelson_Sharp_Tailed_Sparrow_0044_796932.jpg,0,0,1, a small bird standing on top of some water
778,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Tennessee_Warbler_0085_156530.jpg,0,0,1, a bird is flying in front of a cherry blossom tree
779,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Belted_Kingfisher_0093_70360.jpg,0,0,1, a large bird flying over a group of people
780,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Swainson_Warbler_0005_794888.jpg,0,0,1, a bird is perched on top of a fern tree
781,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/water_X_Tree_Swallow_0075_136081.jpg,0,0,1, a bird sitting on top of a rock in front of a body of water
782,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Groove_Billed_Ani_0009_1522.jpg,0,0,1, a person walking on a suspension bridge in the woods
783,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Fish_Crow_0061_25884.jpg,0,0,1, a black bird sits on a road surrounded by bamboo trees
784,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Florida_Jay_0004_65042.jpg,0,0,1, a blue and white bird sitting on a branch in the snow
785,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Seaside_Sparrow_0026_120798.jpg,0,0,1, an image of a bamboo forest with a bird in it
786,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Palm_Warbler_0034_170352.jpg,0,0,1, a yellow bird is standing in the middle of a forest
787,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Bewick_Wren_0082_185021.jpg,0,0,1, a brown bird is flying in the air near some trees
788,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Cape_May_Warbler_0122_163131.jpg,0,0,1, a yellow and black bird perched on top of some tall grass
789,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Yellow_Headed_Blackbird_0065_8481.jpg,0,0,1, a yellow and black bird perched on a bamboo tree
790,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Blue_Headed_Vireo_0086_156244.jpg,0,0,1, a small bird sitting on a branch in a room
791,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Pied_Kingfisher_0116_71900.jpg,0,0,1, a black and white bird is in the middle of a forest
792,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Brown_Creeper_0004_24851.jpg,0,0,1, a bird is flying in the middle of a green forest
793,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Mourning_Warbler_0055_166436.jpg,0,0,1, two birds are flying in the tall grass next to each other
794,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Tennessee_Warbler_0013_163552.jpg,0,0,1, a green and red butterfly sitting on top of a moth
795,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Black_Billed_Cuckoo_0032_26292.jpg,0,0,1, a brown and white bird is flying through a bamboo forest
796,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Scarlet_Tanager_0082_137978.jpg,0,0,1, an orange and black bird perched on a tree branch
797,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Black_Throated_Sparrow_0002_106962.jpg,0,0,1, a bird perched on a branch in front of an autumn forest
798,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_White_Necked_Raven_0031_102686.jpg,0,0,1, a black bird sitting on top of some tall grass
799,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Vesper_Sparrow_0068_125601.jpg,0,0,1, an elephant and a bird are in the jungle
800,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Myrtle_Warbler_0094_166922.jpg,0,0,1, an image of a bird in a bamboo forest
801,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Purple_Finch_0023_27986.jpg,0,0,1, a red bird flying over a lake next to a forest
802,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Black_Capped_Vireo_0048_797449.jpg,0,0,1, a green and yellow bird standing on a dirt trail
803,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Evening_Grosbeak_0098_37532.jpg,0,0,1, a group of people in a wooded area with tents and luggage
804,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/landbird/land_X_Tree_Swallow_0115_135832.jpg,0,0,1, a black and white bird sitting on a branch in a forest
