,image,pred,actual,correct,caption
312,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0283_bg-country_co_occur_obj-country.jpg,1,0,0, a car driving over a bridge with a goat on it
313,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0116_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a sheep on the side of the road
314,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0329_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck driving down a dirt road next to a sheep
315,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0023_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a bull on the side of the road
316,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0010_bg-country_co_occur_obj-country.jpg,0,0,1, a truck is driving through a field with a sheep on the side of the road
317,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0300_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road next to a sheep
318,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0488_bg-urban_co_occur_obj-country.jpg,0,0,1, a picture of a van and a sheep on a lawn
319,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0139_bg-country_co_occur_obj-country.jpg,0,0,1, a yellow truck driving down a road next to a cow
320,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0254_bg-country_co_occur_obj-country.jpg,0,0,1, a white car driving down a road next to a bull
321,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0429_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a sheep on the side of the road
322,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0345_bg-country_co_occur_obj-country.jpg,1,0,0, a car driving down a dirt road next to a horse
323,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0136_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a dirt road with a bull on the side of the road
324,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0035_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a sheep on the side of the road
325,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0490_bg-urban_co_occur_obj-country.jpg,1,0,0, a truck is parked in front of a garage
326,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0034_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a horse
327,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0348_bg-country_co_occur_obj-country.jpg,0,0,1, a truck that is hanging off of a tree
328,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0338_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a snowy road with a cow standing in the middle of the road
329,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0447_bg-country_co_occur_obj-country.jpg,1,0,0, a van is parked on the side of a dirt road
330,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0250_bg-country_co_occur_obj-country.jpg,0,0,1, a car is parked on the side of the road next to a sheep
331,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0455_bg-country_co_occur_obj-urban.jpg,1,0,0, a white truck driving down a dirt road next to a stop sign
332,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0115_bg-country_co_occur_obj-country.jpg,0,0,1, a truck is driving down a road next to a sheep
333,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0013_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car and a sheep on a road
334,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0456_bg-country_co_occur_obj-urban.jpg,0,0,1, an image of a car driving down a road with mountains in the background
335,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0128_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a truck in the middle of nowhere
336,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0278_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a horse on the side of the road
337,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0138_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck driving down a snowy mountain road
338,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0094_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a van and a horse in the desert
339,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0070_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car and a cow with a tower in the background
340,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0487_bg-urban_co_occur_obj-country.jpg,1,0,0, an image of a blue car and a cow on a city street
341,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0301_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road surrounded by trees
342,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0495_bg-urban_co_occur_obj-country.jpg,1,0,0, a van is parked in front of some stairs
343,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0245_bg-country_co_occur_obj-country.jpg,0,0,1, a van is driving down a dirt road next to a goat
344,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0410_bg-country_co_occur_obj-country.jpg,1,0,0, a white van driving down a road with mountains in the background
345,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0012_bg-country_co_occur_obj-country.jpg,0,0,1, a toyota suv driving down a road in a forest
346,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0132_bg-country_co_occur_obj-country.jpg,1,0,0, a picture of a bear and a car on a road
347,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0475_bg-urban_co_occur_obj-country.jpg,1,0,0, an image of a car and a goat in an alley
348,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0226_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a sheep on the side of the road
349,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0077_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a dog on the side of the road
350,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0050_bg-country_co_occur_obj-country.jpg,0,0,1, a sign with a truck and a dog on it
351,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0389_bg-country_co_occur_obj-country.jpg,0,0,1, a jeep driving down a dirt road next to a sheep
352,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0275_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car and a sheep in the snow
353,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0462_bg-country_co_occur_obj-urban.jpg,0,0,1, a black suv driving down a dirt road in the woods
354,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0303_bg-country_co_occur_obj-country.jpg,0,0,1, a jeep driving down a dirt road with a cow in the background
355,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0151_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a sheep next to it
356,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0214_bg-country_co_occur_obj-country.jpg,1,0,0, a car driving down a dirt road next to a fence
357,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0421_bg-country_co_occur_obj-country.jpg,1,0,0, a car driving down a dirt road in the woods
358,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0244_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a lion on the side of the road
359,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0360_bg-country_co_occur_obj-country.jpg,0,0,1, a jeep driving down a road in the middle of a forest
360,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0130_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a horse on the side of the road
361,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0292_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road with a sheep next to it
362,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0092_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a horse on the side of the road
363,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0180_bg-country_co_occur_obj-country.jpg,0,0,1, a black truck driving down a country road with a dog chasing it
364,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0413_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck driving down a road with a bull on the side of the road
365,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0450_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a sheep
366,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0025_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a cow in front of it
367,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0343_bg-country_co_occur_obj-country.jpg,1,0,0, a truck is parked on a dirt road next to a cow
368,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0406_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a dirt road next to a horse
369,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0044_bg-country_co_occur_obj-country.jpg,0,0,1, a black jeep is driving down a mountain road
370,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0124_bg-country_co_occur_obj-country.jpg,0,0,1, a car and a bull are flying in the air
371,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0213_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car and a horse on a dirt road
372,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0167_bg-country_co_occur_obj-country.jpg,0,0,1, a white car driving down a dirt road next to a bull
373,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0474_bg-urban_co_occur_obj-country.jpg,1,0,0, a picture of a truck and a sheep in front of a house
374,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0399_bg-country_co_occur_obj-country.jpg,0,0,1, a red jeep is driving down a road in the desert
375,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0037_bg-country_co_occur_obj-country.jpg,0,0,1, a car is flying in the air over a road
376,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0257_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a horse
377,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0461_bg-country_co_occur_obj-urban.jpg,1,0,0, a car is driving down a road next to a sign that says no parking
378,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0175_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a dirt road with a sheep flying in the air behind it
379,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0290_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a foggy road with a lion in the middle of the road
380,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0089_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a bicyclist in front of it
381,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0085_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a sheep
382,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0252_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a horse on the side of the road
383,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0051_bg-country_co_occur_obj-country.jpg,0,0,1, a painting of a truck driving down a dirt road
384,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0407_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a horse in the middle of the road
385,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0014_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a sheep on the side of the road
386,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0412_bg-country_co_occur_obj-country.jpg,0,0,1, a white van driving down a dirt road next to a cow
387,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0414_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving over a bridge with a goat on the side of the road
388,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0279_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a cow flying above it
389,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0268_bg-country_co_occur_obj-country.jpg,0,0,1, a van driving down a road with a sheep standing next to it
390,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0367_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck driving down a country road
391,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0324_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck driving down a dirt road with a cloudy sky in the background
392,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0176_bg-country_co_occur_obj-country.jpg,0,0,1, a car is flying through the air on a road
393,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0053_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a van and a cow with mountains in the background
394,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0310_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a cow
395,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0374_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road through tall grass
396,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0396_bg-country_co_occur_obj-country.jpg,0,0,1, a jeep driving down a steep cliff in the desert
397,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0305_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road in a field
398,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0387_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road in the woods
399,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0218_bg-country_co_occur_obj-country.jpg,0,0,1, a white van is flying over a path in a park
400,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0122_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck and a bull on a desert road
401,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0043_bg-country_co_occur_obj-country.jpg,0,0,1, a black truck driving down a road in the woods
402,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0431_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car and a llama flying in the air
403,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0163_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a lion chasing it
404,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0476_bg-urban_co_occur_obj-country.jpg,0,0,1, a white car is parked on a cobblestone street
405,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0454_bg-country_co_occur_obj-urban.jpg,1,0,0, a picture of a car flying over a stop sign
406,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0075_bg-country_co_occur_obj-country.jpg,0,0,1, a jeep is flying through the air over a road
407,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0055_bg-country_co_occur_obj-country.jpg,1,0,0, a car driving down a road with trees on both sides
408,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0272_bg-country_co_occur_obj-country.jpg,0,0,1, a toyota suv is driving down a dirt road next to a herd of goats
409,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0063_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck is flying over a cow in a field
410,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0103_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck driving down a road next to a field
411,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0061_bg-country_co_occur_obj-country.jpg,0,0,1, a van is driving down a road surrounded by trees
412,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0277_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car and a cow on a dirt road
413,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0255_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car driving down a road at night
414,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0463_bg-country_co_occur_obj-urban.jpg,0,0,1, a car driving down a road next to a fire hydrant
415,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0202_bg-country_co_occur_obj-country.jpg,0,0,1, a red car is driving down a road with mountains in the background
416,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0465_bg-country_co_occur_obj-urban.jpg,1,0,0, a white truck is parked next to a red fire hydrant
417,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0232_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a cow in the middle of the road
418,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0191_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car and a bull on a road
419,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0309_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck is parked next to a horse
420,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0249_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a truck and a sheep on a road
421,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0131_bg-country_co_occur_obj-country.jpg,0,0,1, a car is flying over a bridge in the snow
422,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0100_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a bull in the middle of the road
423,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0019_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with trees on either side
424,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0011_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck driving down a road with a horse on the side of the road
425,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0325_bg-country_co_occur_obj-country.jpg,1,0,0, a black truck driving down a road with a person standing in the middle of the road
426,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0145_bg-country_co_occur_obj-country.jpg,0,0,1, a red car with a white unicorn standing next to it
427,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0183_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a dirt road next to a cow
428,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0065_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a cow on the side of the road
429,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0029_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck driving down a road next to a sheep
430,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0207_bg-country_co_occur_obj-country.jpg,1,0,0, a picture of a car and a sign that says dead end
431,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0166_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a dirt road in the desert
432,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0007_bg-country_co_occur_obj-country.jpg,0,0,1, a white van driving down a road next to a grassy field
433,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0478_bg-urban_co_occur_obj-country.jpg,1,0,0, a white van is parked in front of a house
434,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0336_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a country road with a horse standing in the middle of the road
435,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0006_bg-country_co_occur_obj-country.jpg,0,0,1, a jeep driving down a road with a goat on the side of the road
436,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0382_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road next to a cow
437,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0093_bg-country_co_occur_obj-country.jpg,1,0,0, a truck with a bull in the rear view mirror
438,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0017_bg-country_co_occur_obj-country.jpg,1,0,0, a car driving down a road with a cow in the middle of the road
439,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0276_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a cow in the middle of the road
440,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0459_bg-country_co_occur_obj-urban.jpg,0,0,1, a car driving down a road with a yellow fire hydrant on the side of the road
441,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0496_bg-urban_co_occur_obj-country.jpg,1,0,0, a house with a truck parked on top of it
442,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0237_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a giraffe
443,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0181_bg-country_co_occur_obj-country.jpg,0,0,1, a white van is parked on a dirt road in the woods
444,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0005_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car and a horse on a dirt road
445,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0082_bg-country_co_occur_obj-country.jpg,1,0,0, a car driving down a road in the middle of a forest
446,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0289_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a goat on the side of the road
447,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0384_bg-country_co_occur_obj-country.jpg,0,0,1, a black truck driving down a dirt road next to a green cow
448,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0388_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a country road with a goat on the side of the road
449,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0120_bg-country_co_occur_obj-country.jpg,1,0,0, a picture of a car and a bird flying in the air
450,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0485_bg-urban_co_occur_obj-country.jpg,0,0,1, a car is driving down a narrow alley way
451,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0266_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car and a sheep on a road
452,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0209_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road in a rural area
453,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0400_bg-country_co_occur_obj-country.jpg,0,0,1, a white van is parked in a field with a cow
454,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0198_bg-country_co_occur_obj-country.jpg,0,0,1, a jeep driving down a dirt road next to a sheep
455,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0080_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car and a cow on a beach
456,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0171_bg-country_co_occur_obj-country.jpg,0,0,1, a black truck driving down a curvy mountain road
457,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0016_bg-country_co_occur_obj-country.jpg,0,0,1, a red car is flying in the air over a road
458,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0112_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a winding road in the desert
459,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0308_bg-country_co_occur_obj-country.jpg,0,0,1, a car is parked on the side of a rural road
460,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0067_bg-country_co_occur_obj-country.jpg,0,0,1, a white suv driving down a road in the woods
461,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0339_bg-country_co_occur_obj-country.jpg,0,0,1, a white suv driving down a dirt road next to a goat
462,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0106_bg-country_co_occur_obj-country.jpg,0,0,1, a jeep driving down a road with a sheep on the side of the road
463,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0342_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a horse
464,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0222_bg-country_co_occur_obj-country.jpg,0,0,1, a white van sitting on top of a dirt road
465,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0125_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a cow on the side of the road
466,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0001_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a foggy road with a bird in the air
467,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0362_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road next to a sheep
468,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0217_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck driving down a dirt road next to a cow
